ACTIVITY_ID,PAGINATION_TOKEN,PUBLISHED_DATE,AUTHOR_NAME,AUTHOR_URL,SUBDESCRIPTION,TITLE,TEXT,CHARACTER_COUNT,TAGS,TAGS_COUNT,EMOJIS,EMOJIS_COUNT,LINKS,LINKS_COUNT,PROFILE_MENTION,COMPANY_MENTION,CONTENT,CONTENT_TITLE,CONTENT_URL,CONTENT_ID,IMAGE_URL,POLL_ID,POLL_QUESTION,POLL_RESULTS,POST_URL,VIEWS,COMMENTS,LIKES,SHARES,ENGAGEMENT_SCORE,DATE_EXTRACT
7091537005691461632,dXJuOmxpOmFjdGl2aXR5OjcwOTE1MzcwMDU2OTE0NjE2MzItMTY5MDc1NDE3NjUwOQ==,2023-07-30 23:56:16+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2w •,Midjourney is still the best AI for most types of image generation.,"Midjourney is still the best AI for most types of image generation. 

But SDXL the model from Stable Diffusion realized last week is definitely catching up. Check this article from The Research Nest to learn more. 

I’ve been exploring the latest AI news over the weekend. I will write more about it in the next article of The Lean Data Journal tomorrow. 

I think I will publish « almost daily » vs daily as I announced. Sometimes you just need time to digest.

That’s part of being lean I guess 😎

#GenerativeAI #contentcreation #leandata",530,#GenerativeAI #contentcreation #leandata,3,😎,1,,0,,the-research-nest,Article,Midjourney 5.2 vs. SDXL 1.0: A Comparison of Results,https://medium.com/the-research-nest/midjourney-5-2-vs-sdxl-1-0-a-comparison-of-results-3039f2586d17,,https://media.licdn.com/dms/image/sync/D4E27AQHd-D-P03o6lQ/articleshare-shrink_800/0/1691963600283?e=1692705600&v=beta&t=NMatPIBSKUwv4e0tsTqzJ07dRFxLbohtGnGTD6ljBWU,,,,https://www.linkedin.com/feed/update/urn:li:activity:7091537005691461632,5259,5,38,0,0.0082,2023-08-15 13:26:44
7091106032650698753,dXJuOmxpOmFjdGl2aXR5OjcwOTExMDYwMzI2NTA2OTg3NTMtMTY5MDY1MTQyNDUzNw==,2023-07-29 19:23:44+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2w •,"A new philosophy should emerge in data: the Lean Data Culture. Drawing profound inspiration from with the yogic principles of tranquility, efficiency, minimalism, and value creation. ","A new philosophy should emerge in data: the Lean Data Culture. Drawing profound inspiration from with the yogic principles of tranquility, efficiency, minimalism, and value creation. 

Today I explored its benefits for both organizations and individuals in the second article of The Lean Data Journal. 

Does it resonates with you? Happy to discuss about it in the comments.
Thanks for your support 💚🙏
#data #culture #lean
https://lnkd.in/eW_6yGAR ",441,#data #culture #lean,3,"💚, 🙏",2,https://lnkd.in/eW_6yGAR,1,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQHiL01T4ae4LQ/feedshare-shrink_2048_1536/0/1690651423159?e=1695254400&v=beta&t=tX3bavZ_8yEHzT5lAhzW7begDzh2De5XzK2ibxp8G5M,,,,https://www.linkedin.com/feed/update/urn:li:activity:7091106032650698753,2542,3,18,0,0.0083,2023-08-15 13:26:52
7090750081909317632,dXJuOmxpOmFjdGl2aXR5OjcwOTA3NTAwODE5MDkzMTc2MzItMTY5MDU2NjU1OTI3Mw==,2023-07-28 19:49:19+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2w •,🚀 Exciting news! The first edition of 'The Lean Data Journal' is now available!,"🚀 Exciting news! The first edition of 'The Lean Data Journal' is now available!

As I was mentioning in a post earlier this week, we are launching this newsletter on the back of a significant milestone: the transition from Naas.ai v1 to the v2 alpha version. 

As part of this evolution, we have rebranded the historical Naas app to Naas Lab. It was amazing to build v1 on top of Jupyter Lab, we have incorporated features that automate workflow with notebooks, empowering data producers with access to a scheduler, pipelines, asset-sharing capabilities, notifications, webhooks on top of notebooks. 

→ We are now actively working behind the scenes to make all naas services accessible through a single API Gateway to This ensures that our features are seamlessly available outside and inside the Naas ecosystem.

But we always wanted to go further and bridge the gap with data consumers. 

So we added a Google-like search feature on top of our extensive catalog of Notebook templates and MyChatGPT, a ChatGPT-like interface to distribute and interact with data & AI products. 

→ This is our commitment to creating an open alternative to the plugins store being developed by OpenAI.

If you want to follow what we do in more details, start reading the 'The Lean Data Journal'. It is the only place I will use to share product updates and thoughts about this crazy data & AI market. 

Your support mean a lot, I hope you will subscribe :) 
PS: if you already had an account on Naas v1, the article is already in your mailbox. Please feel free to unsubscribe, I don't want to spam you 🙏
#Data #AI #LeanDataJournal #Newsletter #DataPlatform #NaasLab #NaasSearch #MyChatGPT
https://lnkd.in/eqpGg4B4",1678,#Data #AI #LeanDataJournal #Newsletter #DataPlatform #NaasLab #NaasSearch #MyChatGPT,8,"🚀, 🙏",2,https://lnkd.in/eqpGg4B4,1,,,Article,The Inception of 'The Lean Data Journal',https://leandata.substack.com/p/the-inception-of-the-lean-data-journal,,https://media.licdn.com/dms/image/sync/D4E27AQHwZfE5tsPiXg/articleshare-shrink_800/0/1691774457762?e=1692705600&v=beta&t=ogZF1pBy0krmpN7MyYoqTNlWzs9cPHosPsk0psBQLSI,,,,https://www.linkedin.com/feed/update/urn:li:activity:7090750081909317632,1831,6,26,0,0.0175,2023-08-15 13:27:02
7090398269427605504,dXJuOmxpOmFjdGl2aXR5OjcwOTAzOTgyNjk0Mjc2MDU1MDQtMTY5MDQ4MjY4MDYzNg==,2023-07-27 20:31:20+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2w •,It's always a WOW moment when folks from the big leagues are signing up to Naas 😅,"It's always a WOW moment when folks from the big leagues are signing up to Naas 😅

This - and the amazing community call we did today about how to contribute to Naas v2 - made my day. 

Hope you had a wonderful day as well. 
Cheers 🥂

PS: you can apply to v2 limited alpha here → https://bit.ly/3CFSumN
#naas #openai #dataplatform #ai #mychatgpt #search #templates #dataproducts 
",371,#naas #openai #dataplatform #ai #mychatgpt #search #templates #dataproducts,8,"😅, 🥂",2,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQGiBy33j96wog/feedshare-shrink_2048_1536/0/1690482679346?e=1695254400&v=beta&t=Xxsz3Q5uTycr5A8tFD2TW2wHtKbiEsmVVKfRJqQmezs,,,,https://www.linkedin.com/feed/update/urn:li:activity:7090398269427605504,1817,8,33,1,0.0226,2023-08-15 13:27:10
7090044262632804353,dXJuOmxpOmFjdGl2aXR5OjcwOTAwNDQyNjI2MzI4MDQzNTMtMTY5MDM5ODI3ODgzOA==,2023-07-26 21:04:38+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2w •,"🎉 I created a Substack... 6 months ago 😩. Never used it. Now I feel it's time. I have too much things to say, and daily LinkedIn posts are not even scratching the surface. ","🎉 I created a Substack... 6 months ago 😩. Never used it. Now I feel it's time. I have too much things to say, and daily LinkedIn posts are not even scratching the surface. 

Tomorrow I will officially launch this newsletter after the ⚡️Naas Community Call, but you can still subscribe today 💚🙏

I called this newsletter 'The Lean Data Journal' because it's about providing an intimate look into our journey towards becoming the world's leanest data platform.

'The Lean Data Journal' isn't just about product updates. It's a place where we will share our progress, unveil new idea & features of Naas v2, and dive into the dynamic trends shaping the data & AI market. 📈📊 

I hope you can join us over there as we navigate the sea of opportunities in data & AI product development. Let's chat, learn, and grow together in this revolution!

Subscribe today, it's free → https://lnkd.in/e3uSpEuk

Thanks for the support 👍💬💚
#naasAI #data #ai  #LeanDataJournal #DataProductDevelopment. ",968,#naasAI #data #ai #LeanDataJournal #DataProductDevelopment,5,"🎉, 😩, ⚡️, 💚, 🙏, 📈, 📊, 👍, 💬, 💚",10,https://lnkd.in/e3uSpEuk,1,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQGkAe7n4sjAJQ/feedshare-shrink_2048_1536/0/1690398275841?e=1695254400&v=beta&t=KJitUOW5VjcUEziOZGHebCINIFHzQOdiwXhGEZqruLU,,,,https://www.linkedin.com/feed/update/urn:li:activity:7090044262632804353,1461,13,28,2,0.0281,2023-08-15 13:27:19
7089678304395321344,dXJuOmxpOmFjdGl2aXR5OjcwODk2NzgzMDQzOTUzMjEzNDQtMTY5MDMxMTAyNzYwNA==,2023-07-25 20:50:27+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,2w •,Want to play with AI Assistants you can easily customize to your needs? Check this out 👇🎥,"Want to play with AI Assistants you can easily customize to your needs? Check this out 👇🎥

In this 3min+ video, I guide you through the basic usage of the Naas platform. We designed this basic usage track in such way that personal or professional users can benefit from it. 

In the video, I demonstrate how to use the platform's features: Naas Search to find the plugin, Lab to customize it and MyChatGPT to consume it. 

These aren't just any plugins - they're templates that utilize GPT-4 language model to tackle specific challenges for different roles.

You'll see how these plugins can be opened either in the chat interface for immediate use or in the Naas platform's development environment for further customization. This allows you to tailor the plugins to your specific needs and preferences.

This use case can serve as a good starting point for implementing AI in an organization. It shows how to create personalized AI assistants for any member of your teams, and get better results than questions & answers from the ""raw"" ChatGPT.

If you're interested in this or have any ideas you'd like to implement, don't hesitate to reach out. We're here to help!
Tomorrow I will share the ""Intermediate usage"" track. Stay tuned.

Check out the video and let me know your thoughts. See you! 🚀
#chat #ai #data #personas #chatgpt #llms #naas",1327,#chat #ai #data #personas #chatgpt #llms #naas,7,"👇, 🎥, 🚀",3,,0,,,Video (external),Naas v2 - Basic Usage Track - 25 July 2023,https://www.loom.com/share/002bbbe465fc47ffaa29352dac548474?sid=ea984ccb-2010-426a-8296-14ad81e7c9f1,,https://media.licdn.com/dms/image/sync/D4E27AQFW6lbKfvkN8A/articleshare-shrink_800/0/1691522184226?e=1692705600&v=beta&t=Nl29qckhXWwdTPwbJJKhviuUGQWpBGyPwdFxHt2Oduo,,,,https://www.linkedin.com/feed/update/urn:li:activity:7089678304395321344,3472,21,38,4,0.017,2023-08-15 13:27:28
7089300798962028544,dXJuOmxpOmFjdGl2aXR5OjcwODkzMDA3OTg5NjIwMjg1NDQtMTY5MDIyMTAyMzI5Mg==,2023-07-24 19:50:23+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3w •,"Today, I had a chat with my latest LinkedIn posts!","Today, I had a chat with my latest LinkedIn posts!

I’m excited to share that I’ve started this video documenting journey about Naas v2 as I told you yesterday. 
In this new version of the platform, we have added 2 new modules: a Google-like search and a ChatGPT-like interface (we call it “MyChatGPT”)

The goal? To bridge the gap between our Python-based scripts inside notebooks and an AI-powered chat interface.

If you are interested in learning more, check out the full video with the link in the comment (maybe on x1.5 because it’s a bit slow). It is a raw, one shot take, about my review of this new type of “plugins” templates that enables you to chat with an social media AI assistant social about LinkedIn profile post.

It fetches your latest posts and presents an extended data frame with various data points and creates an JSON asset URL. 
You can then copy the link and paste it into MyChatGPT by doing /use [URL of the JSON] in the chat input bar...
...and start a conversation!

It’s been quite a journey adding layers to this template, and I’m thrilled to see it taking shape.But the journey doesn’t stop here. We’re generating a JSON file at the end of the process. This opens up new possibilities for data analysis and visualization.

I’m looking forward to more people testing this. It’s a work in progress and I’m learning a lot from this experience. As always, I’m eager to hear your thoughts. Have you used AI for social media analysis? What has been your experience? Let’s discuss! 

PS: if you had a Naas account before v2, you can already play with it. If you don’t, let me know in the comment, we are slowing onboarding users on our limited alpha version.
#ai #linkedin #chatgpt #datascience #plugins #naasai",1718,#ai #linkedin #chatgpt #datascience #plugins #naasai,6,,0,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQFkeZFaPQUzGQ/feedshare-shrink_2048_1536/0/1690221018712?e=1695254400&v=beta&t=G6vEq7yk8mhGQKF-nlLKoRAGYd4TKW9dD7uAwtxe5rY,,,,https://www.linkedin.com/feed/update/urn:li:activity:7089300798962028544,3629,23,46,1,0.019,2023-08-15 13:27:37
7088973196258852864,dXJuOmxpOmFjdGl2aXR5OjcwODg5NzMxOTYyNTg4NTI4NjQtMTY5MDE0MjkxNjcyNQ==,2023-07-23 22:08:36+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3w •,"Docs are hard to digest for most people. But when you want to deep dive into a product, you have no choice but to read the users manual. ","Docs are hard to digest for most people. But when you want to deep dive into a product, you have no choice but to read the users manual. 

Tomorrow, I will start working on documenting Naas v2 with videos and then use the transcript to create the text.

I already have the key points figured out but I want to experiment letting go with a free flow of talking in the video. Let’s see!

By the way, I’m thinking about this stack: Loom + Loom Transcirpt + GPT4
Any suggestions welcome.

Cheers 🤙
#docs #buildinpublic",504,#docs #buildinpublic,2,🤙,1,,0,,,Video (native),,,urn:li:digitalmediaAsset:D4E05AQHb2AxRGnzh9Q,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7088973196258852864,508,5,24,1,0.0571,2023-08-15 13:27:45
7088236213941190656,dXJuOmxpOmFjdGl2aXR5OjcwODgyMzYyMTM5NDExOTA2NTYtMTY4OTk2NzIwNjQ0Ng==,2023-07-21 21:20:06+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3w •,"🚀 Great news! Migration from naas.ai  v1 to v2 alpha is ""almost"" complete! 🎉 ","🚀 Great news! Migration from naas.ai  v1 to v2 alpha is ""almost"" complete! 🎉 

Our historical users can already access it. 

Migrations can be tough due to complex systems, data compatibility, and ensuring a smooth user experience. But, we're dedicated to making it seamless. 

Thanks for your patience and support! 🙏 #naasAI #migration #productupdate",345,#naasAI #migration #productupdate,3,"🚀, 🎉, 🙏",3,,0,,naas-ai,Image,,,,https://media.licdn.com/dms/image/D4E22AQFRsn3OOhf9eg/feedshare-shrink_2048_1536/0/1689967205618?e=1695254400&v=beta&t=gFvg_GpO0ppOM6TxxS-a8i3dPWW-7vAZDE_ZapY_LNg,,,,https://www.linkedin.com/feed/update/urn:li:activity:7088236213941190656,1727,4,35,3,0.0226,2023-08-15 13:27:54
7087915099998277633,dXJuOmxpOmFjdGl2aXR5OjcwODc5MTUwOTk5OTgyNzc2MzMtMTY4OTg5MDY0NjkxNg==,2023-07-21 00:04:06+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3w •,It's truly remarkable how far we've come in the world of language models!,"It's truly remarkable how far we've come in the world of language models!

Today, I want to take a moment to appreciate the incredible journey we've embarked upon and celebrate the wonder that is Large Language Models (LLMs). 

These binary files are completely transforming the way we interact with machines, the way we approach language, information, and it's truly incredible to witness their impact.

It helped many people around many being more confident when it comes to writing. This tech is truly transformative!

One of the most mind blowing aspect of it is how important the open-source ecosystem is getting. The fact that we can freely access and contribute to these projects is extraordinary. (Big up to Hugging Face 🤗)

Open sourcing LLMs is creating a culture of collaboration that gives me hope for the future.

I don't want to live in a world where AI is only in the hands big corps. 
Anyone should have its own ChatGPT. 

Let's celebrate the magic of LLMs and be grateful about the power of open source!
#LLMs #OpenSource #LanguageModels #Innovation #Collaboration #DigitalTransformation",1088,#LLMs #OpenSource #LanguageModels #Innovation #Collaboration #DigitalTransformation,6,🤗,1,,0,,huggingface,Image,,,,https://media.licdn.com/dms/image/D4E22AQGX6RI_Qz51jA/feedshare-shrink_2048_1536/0/1689890646030?e=1695254400&v=beta&t=Hr_dCxuih8nMVu92_7g4cp9rYblLfCkZLABdTfwoz-Q,,,,https://www.linkedin.com/feed/update/urn:li:activity:7087915099998277633,2420,6,24,1,0.0124,2023-08-15 13:28:03
7087552689009537024,dXJuOmxpOmFjdGl2aXR5OjcwODc1NTI2ODkwMDk1MzcwMjQtMTY4OTgwNDI0MTQwMQ==,2023-07-20 00:04:01+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3w •,"🚨Important observations on GPT-4's performance!📉 With reports indicating a performance decline in GPT-4, it's time to look for alternatives.","🚨Important observations on GPT-4's performance!📉 With reports indicating a performance decline in GPT-4, it's time to look for alternatives.

I learned this from a post by Santiago Valdarrama, you must follow him to stay up to date, I'm a big fan of his content.

The GPT-4 version from June proved to be much less effective in tasks compared to the one from March. 

Speculations point towards continuous updates and the use of smaller, cost-effective models by OpenAI as potential causes.

Such inconsistencies pose serious concerns for those relying on GPT-4. 

But this could be our call to action! I'm keeping an eye on open-source prospects like Llama V2 (I posted about it yesteday, and started playing with it tonight on my local machine). 

Llama V2 and other open source models will offer us more control and transparency, ensuring we aren't just victim but active participants in shaping AI's future. 

→ Owning our tech destiny sounds better than being at its mercy, doesn't it?

Study: https://lnkd.in/eejztqnA
Reproduce the results: https://lnkd.in/e3dgT2Z5

What are your thoughts on GPT-4's reported performance? Are open-source alternatives like Llama V2 the way forward? Let's chat below! 👇
#GPT4 #OpenAI #AI #NLP #MachineLearning #OpenSource #LlamaV2",1249,#GPT4 #OpenAI #AI #NLP #MachineLearning #OpenSource #LlamaV2,7,"🚨, 📉, 👇",3,"https://lnkd.in/eejztqnA, https://lnkd.in/e3dgT2Z5",2,Santiago Valdarrama,[],Image,,,,https://media.licdn.com/dms/image/D5622AQHahc8NZY0J_Q/feedshare-shrink_2048_1536/0/1689804239743?e=1695254400&v=beta&t=ZeBmZQncelV_oIYQ2idSn45_qPHkj1utB4Yk4XngbhE,,,,https://www.linkedin.com/feed/update/urn:li:activity:7087552689009537024,2800,6,24,2,0.0107,2023-08-15 13:28:12
7087171756603383810,dXJuOmxpOmFjdGl2aXR5OjcwODcxNzE3NTY2MDMzODM4MTAtMTY4OTcxMzQyMDAzOQ==,2023-07-18 22:50:20+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,3w •,Who would have thought that Facebook/Meta would play the good guys in AI with their open-source models?,"Who would have thought that Facebook/Meta would play the good guys in AI with their open-source models?

They just released Llama-v2, with gold nuggets in the paper! The part that caught my attention was ""Dataset Contamination"" in AI Model Training.

First time I'm seeing this level of transparency, and I think it's a very good thing for unlocking business adoption.

It's like having questions in a final exam already given in the study materials.
The data used for model training overlaps with evaluation data, potentially creating an artificial boost in performance.

But at least, now, you know it.

They've categorized data samples into 'clean', 'not clean', 'not dirty', and 'dirty' for the community to understand the impact of contamination on model performance.

Only certain datasets appear to benefit from contamination, with larger models showing more advantages than smaller ones. But it's exciting to see Meta AI strive to share more about accurate and fair models! 🚀

Well done Zuck! Putting your firepower on open source is a bold move.
Congrats to the team
#AI #MachineLearning #datascience #openAI #modeltraining #DatasetContamination",1137,#AI #MachineLearning #datascience #openAI #modeltraining #DatasetContamination,6,🚀,1,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQHVeNbTv8M7qA/feedshare-shrink_2048_1536/0/1689713419605?e=1695254400&v=beta&t=TkBvu2HHGXJpQb0Uwf9Bu1OzlzWKsgQJ1BVZRwEJaeU,,,,https://www.linkedin.com/feed/update/urn:li:activity:7087171756603383810,6170,6,36,0,0.0068,2023-08-15 13:28:21
7086808917946556416,dXJuOmxpOmFjdGl2aXR5OjcwODY4MDg5MTc5NDY1NTY0MTYtMTY4OTYyNjkxMjU2NA==,2023-07-17 22:48:32+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1mo •,"Wish us luck! This week, we are going to move our current user base to the alpha version of Naas v2.💚 📦","Wish us luck! This week, we are going to move our current user base to the alpha version of Naas v2.💚 📦

Here are 3 things on my mind about it:

1/ It's not going to be all about Jupyter Notebooks anymore. We built our case around the fact that Naas notebooks templates are powerful building blocks for data & AI products. The catalog of templates we are building with the community is the foundation, not not the destination.

2/ It's not going to be all about generative AI either. It's about mapping the workflows of teams and organizations that want to make a difference with AI. We are putting together a platform that combines Google-like Search and ChatGPT-like interface, to build data & AI products more intuitively.

3/ It is all going to be about how to build LEAN data & AI experiences. Getting back to the core problems organizations have when it comes to creating awareness (content creation), transforming it into interactions (growth marketing), generating business opportunities (sales conversion), creating a source of truth (operations efficiency), materializing efforts into $$$ (finance management) and understanding better the world around us (open data intelligence)!

This new version of naas.ai is about making data & AI accessible to users with varying technical backgrounds. 

It's about building the universal data & AI platform 🌍🚀

If you are curious about what we are cooking up...let me know in the comment. I can share the link to apply to our limited alpha when it comes out in a few days.

Thanks a lot for the support 👍💬
Spread the word and the open source love 💚

PS: this image below is the flow we are obsessed with for Naas v2, does that resonates with you?
#data #ai #workflows #experiences #naas #newversion #100dayschallenge #datascience #automation",1771,#data #ai #workflows #experiences #naas #newversion #100dayschallenge #datascience #automation,9,"💚, 📦, 🌍, 🚀, 👍, 💬, 💚",7,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQFM18Jn6RcOdA/feedshare-shrink_2048_1536/0/1689626914227?e=1695254400&v=beta&t=wGXQQV03u30b4MqYsm7s3Vri_8D4iJQQVQSH1X2WmW4,,,,https://www.linkedin.com/feed/update/urn:li:activity:7086808917946556416,12753,31,88,10,0.0093,2023-08-15 13:28:29
7086358823002624000,dXJuOmxpOmFjdGl2aXR5OjcwODYzNTg4MjMwMDI2MjQwMDAtMTY4OTUxOTYwMTU3MQ==,2023-07-16 17:00:01+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1mo •,Do you want to be part of the 0.5% who understand how our virtual world works (aka programmer)? Start with the basics!,"Do you want to be part of the 0.5% who understand how our virtual world works (aka programmer)? Start with the basics!

If I were to rewind time and embark on my programming journey again, I wouldn't leap straight into SQL or Python as everybody says. Instead, I would ground myself in the basics: HTML, CSS, and JavaScript. Why? It's simple. Communication is key.

In the world of data, I see so many people who don't have a basic understanding of how to build a simple website. I can understand why.

We are often so engrossed in how to get the data, that we forget the why, and the importance of presenting our insights in a digestible form.

Mastering HTML, CSS, and JavaScript gives you the ability to create interactive, engaging, and user-friendly interfaces for data presentation. It bridges the gap between data professionals and those who need our insights.

So, to all the aspiring programmers and data enthusiasts out there, remember: before you dive into the depths of advanced programming, don't overlook the power of the basics. They might just be the secret ingredient to enhancing your data communication skills. 💡

TLDR:
Be lean in your learnings. Focus on efficiency, no waste, and value-adding activities.

PS: If you want a quick start, ask chatGPT to build a website for you, and try to understand the code. I think it's a good way to get started.
#programming #basics #data #HTML #CSS #backtobasics #startwithwhy",1419,#programming #basics #data #HTML #CSS #backtobasics #startwithwhy,7,💡,1,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQHiaIIQJjs_Cg/feedshare-shrink_2048_1536/0/1689432200784?e=1695254400&v=beta&t=OnE_q9zZwuDYP6yvhAioEuyvuys5fiQaZT7Xr49ZY5s,,,,https://www.linkedin.com/feed/update/urn:li:activity:7086358823002624000,35015,12,65,4,0.0022,2023-08-15 13:28:38
7085981080633110528,dXJuOmxpOmFjdGl2aXR5OjcwODU5ODEwODA2MzMxMTA1MjgtMTY4OTQyOTU0MDc2Mg==,2023-07-15 15:59:00+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1mo •,You can only move as fast as the last mover in your company.,"You can only move as fast as the last mover in your company. 

This principle, often referred to as the ""theory of constraints,"" is a key concept in business operations. It emphasizes the importance of identifying and addressing the slowest part of any process, as it ultimately determines the overall speed and efficiency of the entire operation. 

In a company, the 'last mover' can be any department, team, or individual that is lagging behind, causing delays or inefficiencies. It could be due to lack of resources, outdated technology, or inefficient processes. But no matter how efficient the other parts of the company are, the overall speed is limited by this 'last mover.'

→ If you want to implement generative AI in your company. You will face this issue. Many people are not ready and scared about it.

Does that resonates with you? 
Happy to chat about it, and curious to know how you think organisation can address that 'last mover' challenge in innovative ways.
#business #ai #efficiency #lastmover #aichallenges ",1018,#business #ai #efficiency #lastmover #aichallenges,5,,0,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQHpKBWZ0s7xVA/feedshare-shrink_2048_1536/0/1689429539305?e=1695254400&v=beta&t=t-yX4HwM-PiBEPeCtt4MbgYaqaruajsC3bcXs1V6-1k,,,,https://www.linkedin.com/feed/update/urn:li:activity:7085981080633110528,6052,16,32,2,0.0079,2023-08-15 13:28:47
7085347197956841472,dXJuOmxpOmFjdGl2aXR5OjcwODUzNDcxOTc5NTY4NDE0NzItMTY4OTI3ODQxMTM1Nw==,2023-07-13 22:00:11+0200,Jérémy Ravenel,https://www.linkedin.com/in/ACoAAAJHE7sB5OxuKHuzguZ9L6lfDHqw--cdnJg,1mo •,I finally tried the OpenAI code interpreter today to cluster my contacts using Job Title and Geolocation. But I did not manage to get anything out of it 😩❌,"I finally tried the OpenAI code interpreter today to cluster my contacts using Job Title and Geolocation. But I did not manage to get anything out of it 😩❌

OK, that's ""my fault"", I asked for a bubble chart to output the clusters but given that the data was without a clear numerical third dimension, creating a meaningful bubble chart proved to be a complex task.

Then I asked for a scatter plot, and while the messages were saying there was a chart on the screen, nothing was there.

A few minutes later, this error message appeared and I could not trust the process anymore.

This failure is a reminder that data visualization is as much an art as it is a science. It requires creativity, flexibility, and a deep understanding of both the data at hand and the tools available.
#datavisualization #datascience #challenges #openai #learningexperience ",844,#datavisualization #datascience #challenges #openai #learningexperience,5,"😩, ❌",2,,0,,,Image,,,,https://media.licdn.com/dms/image/D4E22AQEmnIQ3SlrnhQ/feedshare-shrink_2048_1536/0/1689278409932?e=1695254400&v=beta&t=OiDRymd5GMyml1pQYrKZYm7s5Mnku15-NdUcV5ZKIDE,,,,https://www.linkedin.com/feed/update/urn:li:activity:7085347197956841472,1384,1,13,0,0.0101,2023-08-15 13:28:56
